,reviewerID,asin,overall
38428,AMQC2MJIVVWMQ,B008STA7IK,3.0
38429,A1TMULSI9PW5QE,B003O4BWV0,5.0
38430,A27XHYOU9ZNQP6,B001S261Q6,5.0
38431,A1TMULSI9PW5QE,B008T85MU8,5.0
38432,A18OLPAPTBQ9CT,B00BEIJCLA,5.0
38433,AS5Y8GODK9IDQ,B004Q27KRO,5.0
38434,AC59IBYF64KFI,B0069FDR96,4.0
38435,A2WQ8VPD4HY3M3,B004W55086,2.0
38436,A31DXYDFLW5WON,B00429BV3K,3.0
38437,A2GV8R6KRD40AO,B003EN4T2U,4.0
38438,A1FC64K7L68LTA,B004UA2RYI,5.0
38439,A2D05KQNJTCSV8,B0069FDR96,5.0
38440,A2QE9FT13SXK92,B001699TI8,5.0
38441,A1FC64K7L68LTA,B004UA2SZG,5.0
38442,A27XHYOU9ZNQP6,B00171ETM6,5.0
38443,A3L962Y0A8BFQY,B00028OPZ6,5.0
38444,A2C49R3RQXXA0H,B002K8OEHK,3.0
38445,A1ZN4GI6QCR44G,B0086LC0BW,4.0
38446,A3Q5KYQK0U3JEF,B001JQLNM8,5.0
38447,A55OWI53KJ4KZ,B00020DY2O,5.0
38448,A35JFJJWOUNDQT,B002UUT39M,5.0
38449,A1P5UMW4Q2MVE8,B001G7OCSM,4.0
38450,A1P5UMW4Q2MVE8,B004BC9T9G,4.0
38451,ATHSN95MZ70OT,B0063TFLG0,3.0
38452,AKMEY1BSHSDG7,B00GZ18LL8,5.0
38453,AC59IBYF64KFI,B001EJVG18,3.0
38454,A27S9FH40J97TT,B008RVYJS8,5.0
38455,A118AEVQ81QLG0,B001LFIKOG,3.0
38456,A16PXQTJ20GO75,B005SPEU30,5.0
38457,A1W7TX5CIQ1U6I,B00AR03HRG,5.0
38458,A19YGJNR0ZQZ7P,B0069FDR96,5.0
38459,A1P5UMW4Q2MVE8,B004EDYQX6,4.0
38460,A2PATWWZAXHQYA,B000QUM5LG,5.0
38461,A3L962Y0A8BFQY,B000OYYY36,1.0
38462,A2HZ6G2HQ5FCU5,B0046VESSE,5.0
38463,A2DS00ODE6H4BU,B00A76CPUA,5.0
38464,A1P5UMW4Q2MVE8,B002GOXELA,3.0
38465,A2GV8R6KRD40AO,B0000535UA,3.0
38466,AH7LEM0PY61FA,B003TDZFVE,4.0
38467,A3Q5KYQK0U3JEF,B001BR97A0,5.0
38468,A3HFQT4IPBUA1P,B005BF1M10,5.0
38469,A3TG7B7FLB8E12,B0037CHCQS,5.0
38470,AP5WTCMP6DTRV,B005R3IPJI,3.0
38471,A35MYSEMH47M3V,B008RTNSJQ,4.0
38472,A2NH4IUAHG81G4,B001G773BU,5.0
38473,AZ9JPUSCI0V49,B00B18C3NW,4.0
38474,A25FX5SH169PWQ,B0019QHUTI,3.0
38475,A177SSQVH54X4D,B001CL6QG8,5.0
38476,A2XN4KMQJK2NN4,B000IMPD3O,5.0
38477,A23819C1OPOP2J,B00021C1LI,5.0
38478,A6RHAM0KS75FB,B00112BT88,5.0
38479,A1601AQCD6V4FL,B002PBCAEQ,5.0
38480,A2DS00ODE6H4BU,B005BF1M10,5.0
38481,A19YGJNR0ZQZ7P,B006U95N34,5.0
38482,AC59IBYF64KFI,B008SPOKIW,2.0
38483,A3QYP7330EFL5I,B006DWF3F6,4.0
38484,A3Q5KYQK0U3JEF,B0012J30LY,2.0
38485,A2FXAQB45P4DBT,B000ODNSR0,5.0
38486,A2RJVR2JTBOKWD,B000OQ6YTG,4.0
38487,AH7LEM0PY61FA,B00150LT40,5.0
38488,A2D05KQNJTCSV8,B007BLN17K,5.0
38489,A2D05KQNJTCSV8,B006UEUI8E,5.0
38490,A348Y917EDH7F7,B004DIXYWG,5.0
38491,A1P5UMW4Q2MVE8,B00ADR6M2U,4.0
38492,A3JZ53RJGYFKA2,B000JR59LY,3.0
38493,A8GKXXIFTP91V,B0094G3LQ6,5.0
38494,A5XF76PK1PEYO,B003MJ7Z0O,3.0
38495,A3Q5KYQK0U3JEF,B001JQLNNW,5.0
38496,A2GV8R6KRD40AO,B000ZICQ36,4.0
38497,AUCAB45IVEPQR,B0013TM9UQ,5.0
38498,A2GV8R6KRD40AO,B00752ZKSS,4.0
38499,AP5WTCMP6DTRV,9759091062,1.0
38500,A2DS00ODE6H4BU,B006Z96OI2,1.0
38501,A115X7RPG5SW1Q,B0073SBABK,4.0
38502,A2D05KQNJTCSV8,B003H8180I,4.0
38503,A60H2Q0DR4AOA,B005C3SNVS,4.0
38504,A42WIQKMDH4TL,B0055B08GA,5.0
38505,A1TFMR7RE985MF,B00GNA9WG4,4.0
38506,A115X7RPG5SW1Q,B006Z96OI2,5.0
38507,A31DXYDFLW5WON,B00E68O4JU,4.0
38508,A18SYKP5YRH5AP,B0014R2YRA,5.0
38509,A2NH4IUAHG81G4,B006PKVYIQ,5.0
38510,A7SBXZZZNT8PH,B000FS05VG,4.0
38511,A1HGW876FX60VN,B006HKCR9O,5.0
38512,A93SRU78HLB2P,B004BD11DM,5.0
38513,A27XHYOU9ZNQP6,B003JUY38I,2.0
38514,ASS0A2ALJ59GO,B003OUBGHO,1.0
38515,ATXJEFYBYQBHQ,B008VSA58K,5.0
38516,A35JFJJWOUNDQT,B00006JT6O,5.0
38517,A1HGW876FX60VN,B006HJPT7W,5.0
38518,A2D05KQNJTCSV8,B00BT9TWCI,5.0
38519,A2U6VP21H9UVV3,B00AZIZJIA,5.0
38520,A1XH6NCME860D3,B00FLKP5UO,2.0
38521,A1HGW876FX60VN,B006HK7ECY,3.0
38522,A2ULPPHJ849217,B004Y9LM8C,5.0
38523,A23819C1OPOP2J,B0067F8BBM,5.0
38524,A1MDST7ADAHOAI,B002WQ1AKE,5.0
38525,ACZ94JB8BFMJ9,B002R23I76,5.0
38526,A2CQEBRX5NFCU9,B0039UTTC8,5.0
38527,AH7LEM0PY61FA,B002FBT6M0,4.0
38528,ATXJEFYBYQBHQ,B009X77A0Y,3.0
38529,AKPYS9VSM3LNX,B00G0K6ZQC,1.0
38530,AKMEY1BSHSDG7,B009G0E90M,5.0
38531,A1SR5DRWMFLY1R,B0045YVW0E,5.0
38532,A2RJVR2JTBOKWD,B004GIM68G,4.0
38533,A3QYP7330EFL5I,B004M2Y7RY,5.0
38534,A27YUEXP5A9C7A,B009ZB6MKM,4.0
38535,ACZ94JB8BFMJ9,B003MJ7Z0O,5.0
38536,AZ3781EFOTJ99,B005OU4J6C,5.0
38537,A1SR5DRWMFLY1R,B003IX3CEM,4.0
38538,A2RJVR2JTBOKWD,B00COCY1DY,3.0
38539,A1XH6NCME860D3,B0030O3VRW,1.0
38540,A2XYTGEQ7RQSK3,B005OAYNAY,1.0
38541,A2EOX5XAVNXE2O,B0030HKJ8I,5.0
38542,A3J102RU95PU2E,B00373DIYM,5.0
38543,A3GU5RXKP37GOQ,B004367X70,5.0
38544,A1P5UMW4Q2MVE8,B002UD52WQ,2.0
38545,A1SR5DRWMFLY1R,B000R46I1O,3.0
38546,A1SR5DRWMFLY1R,B001H270RQ,5.0
38547,A2ZRBJ4HBJHMT1,B00GHXHSPY,5.0
38548,A27XHYOU9ZNQP6,B001W2X8AO,5.0
38549,A18MH0K46Z7GGY,B008AH12C0,5.0
38550,A3L962Y0A8BFQY,B000MASTMO,1.0
38551,A31DXYDFLW5WON,B001MA0QY2,1.0
38552,A2HDS4FKXWAZB8,B0067F28ZW,4.0
38553,A20RM3LL5IW5JO,B003UZ4R24,1.0
38554,A2U8QA856AC193,B00E68O4JU,5.0
38555,A2WS8FM02592VE,B001E96L2W,5.0
38556,A2ULPPHJ849217,B008G29BYK,3.0
38557,A2AVOVUTRTABTX,B006GXG6FI,3.0
38559,AZRL9I4SG5ADA,B007BLN17K,3.0
38560,A1XCVKQ7EUU8TS,B008D5ZR5M,5.0
38561,A12VPAGE4NL1YP,B0045K1N8E,5.0
38562,A1MDST7ADAHOAI,B001M7SIFY,4.0
38563,ATVAMZS8V7AZ6,B001JQLNM8,5.0
38564,A3UMBW4854K336,B003BMNE4I,4.0
38565,A18V7M0D1LG3J9,B000BZB1FC,1.0
38566,A3UE7NN3EVEGDB,B002LE54P4,2.0
38567,A3P0HXVQ8NQO6X,B0030O3VRW,5.0
38568,AB5UQTANR84BP,B003BMJGL8,5.0
38569,A261I3UFZG30Z6,B000U26ZZM,3.0
38570,ATVAMZS8V7AZ6,B001JQLNNM,5.0
38571,A2E4LU2TMIJ5GW,B00FYPL3N4,4.0
38572,A3DS0VAXL90E26,B00GTBZXA6,3.0
38573,AB5UQTANR84BP,B0077ICNNA,5.0
38574,AN1K7LC331CJ2,B0002VJIH8,1.0
38575,A3MU8OBSCGX56L,B00HI6FN3S,5.0
38576,A1QYIYWBI1E8QX,B000P2528I,5.0
38577,A1DI0NIW6LNUU9,B00538TSMU,1.0
38578,A12VPAGE4NL1YP,B003VMV7D8,5.0
38579,A3ISE1D73507UF,B009WLXB68,5.0
38580,A3UE7NN3EVEGDB,B004076PYE,4.0
38581,ATVAMZS8V7AZ6,B000NI0WHK,5.0
38582,AB5UQTANR84BP,B005AYHHNO,5.0
38583,AN9S6HTIYO1KW,B00CJ0TZ1E,5.0
38584,A9O3ZVSNHZ0WJ,B002VLZHLI,5.0
38585,ATDE9JYCPI0L1,B00H2B2RLK,2.0
38586,AB5UQTANR84BP,B001C6H6F8,5.0
38587,A261I3UFZG30Z6,B00CJ0TZ1E,5.0
38588,A2M3H7S296E67B,B0041ERPPE,5.0
38589,ATVAMZS8V7AZ6,B001JQLNLY,5.0
38590,A37LTGNTYK7P8I,B00390FH5G,5.0
38591,AB5UQTANR84BP,B008HBMQTM,5.0
38592,AFQSRY04WVAQY,B00GCQMSVA,5.0
38593,A3P0HXVQ8NQO6X,B001DKQ3O8,5.0
38594,AB5UQTANR84BP,B00538TSMU,4.0
38595,A4P555I169O51,B00BPDFQK0,5.0
38596,AOXJTFXHUL6DO,B0002YFQ6W,5.0
38597,A2UMO0MVOE7LTA,B006ZBP8NM,5.0
38598,A2XWDYG1EQZV8C,B001ET79H8,5.0
38599,AB5UQTANR84BP,B0046KFZC8,2.0
38600,AN9S6HTIYO1KW,B00HD4F8DK,5.0
38601,A2PE6FKAEH308L,B003F7WQGQ,3.0
38602,A2V5R832QCSOMX,B0014C8COY,5.0
38603,A33HLTMMTYPVI1,B0018S8NNE,1.0
38604,A2PE6FKAEH308L,B00C8GBZAS,2.0
38605,A3PIW7ZF4C5ZJL,B006L6A10G,4.0
38606,A2UBYCDYUZVG44,B00A41G09A,5.0
38607,A31OWU9MPQ915T,B0047PPCAW,4.0
38608,A4P555I169O51,B0085YZYOK,5.0
38609,A261I3UFZG30Z6,B00ANL6RDU,5.0
38610,A154X6DDS8OPZ5,B000TGEJT8,5.0
38611,A3P0HXVQ8NQO6X,B000WZRBOQ,5.0
38612,A2OPDHP0EN5CJT,B009RNUH54,4.0
38613,A18O0SSD1NN8P9,B0081GMI6E,5.0
38614,A1IXP3NJ7MQKPG,B0027WPJRI,5.0
38615,A2HH8ZA8ZOBGGT,B0016S0Y4M,5.0
38616,AN1K7LC331CJ2,B000VDUOFM,1.0
38617,A2OL2JXHVU6QYL,B000ORLLJS,5.0
38618,ATVAMZS8V7AZ6,B001JQLNNC,5.0
38619,A12VPAGE4NL1YP,B004SS8WWS,5.0
38620,A3JZCQ7GDQ2T0U,B003TU4CB6,3.0
38621,A35D6OMAHVZY54,B001WAKUTS,3.0
38622,A1XH6NCME860D3,B001KYUHGM,4.0
38623,A2A5C9IQ06CG9N,B005260HJG,5.0
38624,A32TJMA1U8BGBC,B005TKZS76,5.0
38625,AHSQ9KZ11HX4S,B000H3EOLG,5.0
38626,A12VPAGE4NL1YP,B004SSFE8S,5.0
38627,A1XKCHZELFYG6D,B004KG2XDW,5.0
38628,A2137H75OSD20T,B000052YMR,5.0
38629,A12VPAGE4NL1YP,B004SSRSRS,5.0
38630,A166BSIO2I9LE,B0090UJFYI,5.0
38631,A2HH8ZA8ZOBGGT,B001E96LB8,5.0
38632,AFQSRY04WVAQY,B004D58LWW,5.0
38633,A261I3UFZG30Z6,B00644YNCM,5.0
38634,A261I3UFZG30Z6,B005BF1M10,5.0
38635,A39UZLR85T2YW,B005BF1M10,5.0
38636,A2FWAQRKSOPBX,B000C1VX6M,5.0
38637,A3TLHXAWJQ5AO6,B005DU1H54,2.0
38638,A2HH8ZA8ZOBGGT,B000ODNSR0,5.0
38639,A4P555I169O51,B0018CQKXK,5.0
38640,A2PE6FKAEH308L,B00538EAAK,1.0
38641,A2M3H7S296E67B,B005BF1M10,5.0
38642,AME4WI2L8EIFX,B002B4LUF2,3.0
38643,A2CF66KIQ3RKX3,B00GNA9KKM,5.0
38644,A3RAJ41UOEE5XH,B001MA0QY2,5.0
38645,A166BSIO2I9LE,B000BY2N7S,4.0
38646,A1UVKA2ZQD2C8Z,B001V9OWNU,5.0
38647,A18V7M0D1LG3J9,B0090UJFYI,4.0
38648,ATVAMZS8V7AZ6,B001JQLNMS,5.0
38649,A3JZCQ7GDQ2T0U,B005JPAZHE,2.0
38650,A3UMBW4854K336,B004KATCFK,5.0
38651,A3JZCQ7GDQ2T0U,B00161I2NO,5.0
38652,AFERL9BAKR401,B00385WMK0,5.0
38653,A3AYAPS0F414I4,B00AO4E9MC,1.0
38654,A2137H75OSD20T,B0098U0SQO,5.0
38655,AOL2XN4AD0100,B004KAVHG2,3.0
38656,A3LJXTVSX3TLOY,B008FOT6U8,5.0
38657,A3ISE1D73507UF,B008SPOKIW,1.0
38658,A36WGHR8TO5DKT,B000BPMB2Y,5.0
38659,A3DDYY2CGONBTN,B004BEBBXG,5.0
38660,A127DJAPCUB4XV,B000R80ZTQ,5.0
38661,A32TJMA1U8BGBC,B00B4YY1GU,5.0
38662,A2VAWEULL019JO,B009GLPE5K,2.0
38663,A1HZ918VNL1OH5,B0007IQMVG,1.0
38664,A2OL2JXHVU6QYL,B000142FVW,5.0
38665,A17PMJZYDJPDQ0,B001KYQ05O,5.0
38666,A17PMJZYDJPDQ0,B002M06SMU,5.0
38667,A12VPAGE4NL1YP,B001GEEQ90,1.0
38668,A3097C7XGQ5590,B000056I89,5.0
38669,A2PE6FKAEH308L,B0019LT2I0,3.0
38670,A166BSIO2I9LE,B002ZSW7OC,5.0
38671,A2L2IAUBQMQXQ4,B0027TUK7A,4.0
38672,A33HLTMMTYPVI1,B002BWOXYE,1.0
38673,A1HQ5MUECRGJXU,B002XY1NHU,5.0
38674,A2NP3DKQS2P9H1,B00AZ73YSS,5.0
38675,A12VPAGE4NL1YP,B0056FL4FY,3.0
38676,A3JZCQ7GDQ2T0U,B009YZ2DAW,5.0
38677,A2137H75OSD20T,B00005NAOD,5.0
38678,A1N9ZDH56RO7YH,B004B8T8CS,5.0
38679,A1TNOFHQ4OW508,B002PBLH3Q,3.0
38680,A3ISE1D73507UF,B00AH4THVM,5.0
38681,A1XH6NCME860D3,B004DIZZH8,5.0
38682,A2A5C9IQ06CG9N,B0009XH6TG,5.0
38683,A2OL2JXHVU6QYL,B0036Z469M,5.0
38684,A261I3UFZG30Z6,B0053SYDI4,5.0
38685,A154X6DDS8OPZ5,B00F008GFQ,5.0
38686,AT0E6UBVJMJ6W,B00D86VPHK,5.0
38687,AS44QEHT3KSPK,B00C64GX4K,5.0
38688,A2VAWEULL019JO,B001A7WV0Y,5.0
38689,A2M3H7S296E67B,B001EVUXY2,5.0
38690,A1NX9IN9U4TFD8,B003GZWYVO,5.0
38691,A3097C7XGQ5590,B000052YP6,5.0
38692,A1DI0NIW6LNUU9,B006SVCY6I,5.0
38693,A3HE6SU1IZO053,B00D86VPHK,5.0
38694,A3FNNJXYFA1BNW,B005GMYPJ4,5.0
38695,A2SR8ZPX7G1YY5,B001PKSY9I,5.0
38696,A1Y7P7UU6XH1Z5,B003ONJH8Q,5.0
38697,A3JZCQ7GDQ2T0U,B002QGO5YS,1.0
38698,A261I3UFZG30Z6,B005H8PTR4,5.0
38699,AB5UQTANR84BP,B000VBDWQC,3.0
38700,A3UMBW4854K336,B000S7ZTDI,5.0
38701,A1VXZJVVLQNX9G,B004YVDIAU,2.0
38702,AZZQXL8VDCFTV,B007WW1AOE,2.0
38703,A32TJMA1U8BGBC,B001DOA73C,4.0
38704,A32TJMA1U8BGBC,B004DIXYWG,5.0
38705,A1HQ5MUECRGJXU,B0012QD7EC,5.0
38706,A154X6DDS8OPZ5,B00ADR6M2U,5.0
38707,A3FNNJXYFA1BNW,B0014LL3FK,5.0
38708,A37OYVYHR5U4NU,B00G0K6ZQC,4.0
38709,AFQSRY04WVAQY,B000R8PC9E,2.0
38710,AOL2XN4AD0100,B005XIDZHO,4.0
38711,A2137H75OSD20T,B00005B9FV,4.0
38712,A3P0HXVQ8NQO6X,B001TJXI5U,5.0
38713,A1W31W7O8D5EW,B0054Y0FAW,5.0
38714,AN1K7LC331CJ2,B003MJ7Z0O,1.0
38715,A3JZCQ7GDQ2T0U,B000A7VRYG,5.0
38716,A17IBYDGBOKWGY,B007BLN17K,5.0
38717,A9O3ZVSNHZ0WJ,B0002Z8QG8,5.0
38718,A32TJMA1U8BGBC,B009ZB6MKM,4.0
38719,A3P0HXVQ8NQO6X,B000C235LW,5.0
38720,AKZUEGC4SCS5G,B00CBJXRR6,5.0
38721,ANE85ZAT9OV84,B002SL6LO8,4.0
38722,A2VAWEULL019JO,B00174GJC6,5.0
38723,A166BSIO2I9LE,B004D24818,5.0
38724,A1W31W7O8D5EW,B001189I3A,3.0
38725,A4P555I169O51,B000W0YAOA,4.0
38726,A32TJMA1U8BGBC,B000ZMBSPE,3.0
38727,A2M3H7S296E67B,B000P1S0NI,3.0
38728,A166BSIO2I9LE,B000XCS9U8,5.0
38729,AMDGNMLFVVMVY,B003ODETES,5.0
38730,A17IBYDGBOKWGY,B008KYKTFO,5.0
38731,AB5UQTANR84BP,B0062GZB4Q,5.0
38732,A1DI0NIW6LNUU9,B003DVNKU0,5.0
38734,A2Q1TDIRF7H3Z7,B002PMLGVI,2.0
38735,A17APETXI65FPR,B004FPPVV4,5.0
38736,A21JFC0PVCQAIG,B000OQ5424,3.0
38737,A1IXP3NJ7MQKPG,B003N4ST94,1.0
38738,A21JFC0PVCQAIG,B004WC2H8A,5.0
38739,AB5UQTANR84BP,B000V5BXNM,2.0
38740,ATVAMZS8V7AZ6,B001FOFI0W,5.0
38741,A154X6DDS8OPZ5,B00B0MIVKS,5.0
38742,A1VWBKIEV59IY2,B00CZE9YHO,4.0
38743,A1SWCNGOR3GMOQ,B002WTC37A,5.0
38744,A36WGHR8TO5DKT,B0006GZAKI,5.0
38745,A1GPXPM5IIJ9Y5,B000186X4I,3.0
38746,A2M3H7S296E67B,B000P1S0N8,2.0
38747,A3MZRGNGM4H7PI,B009YXC3LS,4.0
38748,ATVAMZS8V7AZ6,B000F63OG6,5.0
38749,A3JXARXF2KGBIS,B0011DQMHA,5.0
38750,A12VPAGE4NL1YP,B008RTNSJQ,2.0
38751,A2UMO0MVOE7LTA,B00C0UQRHS,5.0
38752,A2NP3DKQS2P9H1,B00AUV9GH2,5.0
38753,A2R1HUYHXV7H18,B00GTC02LA,3.0
38754,A36WGHR8TO5DKT,B0006GZCVK,5.0
38755,A21JFC0PVCQAIG,B000ZMBSPE,4.0
38756,A4P555I169O51,B00AQH09DK,4.0
38758,A1ZGHA3IJV01BK,B00GTBZXA6,5.0
38759,A3UMBW4854K336,B001KYRSHI,5.0
38760,A1PR530F0MH7K8,B002WC8E9S,3.0
38761,AN9S6HTIYO1KW,B00DH0TRYA,5.0
38762,A3AWV00ZU7MSK1,B007C2H00C,5.0
38763,A3IQTRLNT20DAO,B0086LC0HQ,3.0
38764,A1TRSN2TQ3L5TY,B009YXC3LS,2.0
38765,A37LTGNTYK7P8I,B000ZMBSPE,5.0
38766,AR5JA3G5554BZ,B001BALMCS,2.0
38767,A38C6SSZR8CY3L,B0082XRJXS,5.0
38768,A1MRSECOAO128E,B006IBM21K,5.0
38769,A1XH6NCME860D3,B008LC4IU2,4.0
38770,A3BIJ65CSHQYLI,B003Q33LJ0,5.0
38771,A2K4HN6EECBNR3,B00GTC02LA,5.0
38772,ADPNNZHC7OBSO,B000ZMBSPE,5.0
38773,A3S8WLKSVWTZJV,B000ZMBSPE,5.0
38774,A31DXYDFLW5WON,B0046797WK,1.0
38775,A184ZFZZBWEXMS,B00GTC02LA,5.0
38776,AGMSNOWPPY9UF,B006L2137U,5.0
38777,A1P2XYD265YE21,B00GTBZXA6,5.0
38778,APPSD1EWOJL7Y,B00D82KKPW,4.0
38779,ANXT431V3MW4Z,B0084A5N5K,5.0
38780,A1CZ9OTN6KRHP5,B003Y04OK0,5.0
38781,A1XSYYLTSL1LEC,B002MZ8BK2,4.0
38782,A35JRUKMF5NWN6,B0062MAAAK,2.0
38783,A2319UZ54A8WGL,B002R23I76,5.0
38784,A2RDZCA7V30AT6,B0030F4XJQ,5.0
38785,A1JLBNDDAJB4OP,B0014GTMZS,5.0
38786,A8P6PAEI5UMYL,B008U97YNY,1.0
38787,A18YRSWGVSOVOZ,B007B469MG,5.0
38788,A2PE6YSJ4BVVXN,B0047HGD4E,5.0
38789,A2GNK5EODC6625,B00538TSMU,4.0
38790,ANXT431V3MW4Z,B0084A5N0A,5.0
38791,AYQKHM8O1G630,B001SX7MJU,4.0
38792,A3PPJNX3ZJBGBP,B0017R7TYK,2.0
38793,A2DGK3VPJXWT22,B000SSDTOS,5.0
38794,A2NR67DFKYS0UU,B00AN9CHY0,5.0
38795,A35JRUKMF5NWN6,B008U4DUGO,5.0
38796,A1RJPXG4HX6TP1,B00ANL55Y2,5.0
38797,A1IZT8R23F819J,B000E7YL1I,5.0
38798,A34PW41XE2G31V,B00DBNDS8Y,5.0
38799,A3GPPSQITRNML0,B001K6CPYC,2.0
38800,A386TS10CQV15H,B000PHRIQM,5.0
38801,A2DGK3VPJXWT22,B00158MYUA,2.0
38802,A15DUGCNZZPBJ3,B004D1NSVK,5.0
38803,APBU7DR5HSABV,B0017PN8U6,5.0
38804,A3TG7B7FLB8E12,B0055JCZJK,5.0
38805,AE2RR589JLMK5,B0000530ED,4.0
38806,A1ENN8VVL4S12L,B006HTNOHY,4.0
38807,A3TMJUKSQSL3AA,B00AELX08E,1.0
38808,A3SP22BU1008GV,B000BNG4VU,2.0
38809,A34ELPPF1CMYEO,B005ALWE1M,4.0
38810,A1XSYYLTSL1LEC,B00A76CPUA,1.0
38811,A1AMPCR2PZMXHQ,B008V8PKK8,5.0
38812,A1IZT8R23F819J,B002PBGBB4,5.0
38813,A35JRUKMF5NWN6,B0055MYJ0U,3.0
38814,A27P22K84E0A5X,B007JPRBCY,5.0
38815,A9Y74ME1Y37BF,B003X9E236,5.0
38816,ADSM7UTWIM90S,B0009RFB76,1.0
38817,A1B9QFN9YFZD90,B003VMAL5I,5.0
38818,A1P2XYD265YE21,B00GTBZNP6,5.0
38819,ACDJL2NYQL0GT,B000052YMR,5.0
38820,A2NR67DFKYS0UU,B008CEDX8M,5.0
38821,A34ELPPF1CMYEO,B00A51LI1O,5.0
38822,A9Y74ME1Y37BF,B003NXX58K,5.0
38823,AGMSNOWPPY9UF,B005G9E98O,5.0
38824,A20NWUJBL2HJIU,B00AE07B9O,5.0
38825,A2K4HN6EECBNR3,B00GTC03AU,5.0
38826,A13KW5I9IHQ039,B00D86VPHK,3.0
38827,A1CZ9OTN6KRHP5,B003708ZBQ,2.0
38828,A2YCUCEYXT9VHX,B008U4AR3I,3.0
38829,A244H8CG1LMSN9,B003DS0B7I,5.0
38830,A29UBACFUOQ7O4,B008JHQ8HU,5.0
38831,A3J2UDUXQGKDJ5,B0046DZQDS,3.0
38832,A1CZ9OTN6KRHP5,B0036RFMCA,5.0
38833,A5OBIE3AR5O92,B005EIIEA6,5.0
38834,A3J2UDUXQGKDJ5,B007GM1CBQ,5.0
38835,AMURMVZ03LPQA,B0057JCYYE,5.0
38836,APT8KT26KZZHN,B005GDAZBK,4.0
38837,AJAHMJOB3BRAP,B001782OO4,5.0
38838,A3D9K0ZSCNPR2E,B0011DKKGY,5.0
38839,A3CHMHGSJSQ02J,B00GTC03OG,5.0
38840,A2W2E6BPPYZO0T,B00D86VPHK,3.0
38841,A1M92239OM8KPO,B00BB8ZIRK,4.0
38842,A183BNSGGKR7R9,B000C1VWIQ,5.0
38843,ANXT431V3MW4Z,B005IAVBMI,3.0
38844,A9Y74ME1Y37BF,B00198ZPU2,5.0
38845,A2PM237WBW0XHB,B001JKTTVQ,1.0
38846,A27GFXIJI9SANL,B005BF1M10,5.0
38847,A9Y74ME1Y37BF,B000TBW0NA,5.0
38848,A3RTSBRP8EPT4C,B0084BPHY6,5.0
38849,A6KCWLEG41R4J,B0000Y3GF2,1.0
38850,ASIEM9LIO50D7,B00A99XF0Y,5.0
38851,A1B9QFN9YFZD90,B0051V1EQW,3.0
38852,A816UQK3N6G6R,B001394VAW,4.0
38853,A18Z0T19U4TLG4,B00COVNG7W,5.0
38854,A35JRUKMF5NWN6,B00A73BVP8,3.0
38855,A267N3CTYQMSF2,B00CE2JC9W,3.0
38856,A37MT7AGRZRLH9,B00GNA9WG4,4.0
38857,A3J2UDUXQGKDJ5,B00A9MKPT0,5.0
38858,A2NR67DFKYS0UU,B00838FLXW,4.0
38859,A2RGYK8AJ09TJT,B006GWDBZ2,5.0
38860,A319Y83RT0MRVR,B00D86VPHK,4.0
38861,A1ZUDQY12FP6QI,B000B5UPF4,5.0
38862,A38C6SSZR8CY3L,B003ILUQPM,5.0
38863,A34PW41XE2G31V,B00A3C06XG,5.0
38864,A1GZ9URHRY1FNQ,B00A51LI1O,5.0
38865,ABWDNZW06BSN5,B000C1UFP2,5.0
38866,AMURMVZ03LPQA,B00152TXDM,5.0
38867,A35JRUKMF5NWN6,B00B7N7CTQ,4.0
38869,A34ELPPF1CMYEO,B001KYQ0G8,5.0
38870,A1PF3FBJ443F0Q,B002R1W6IE,5.0
38871,A15DUGCNZZPBJ3,B004KPYWM8,4.0
38872,A36EODDWRMBA74,B0011DQMHA,5.0
38873,A1JLBNDDAJB4OP,B000CSDDDG,5.0
38875,AJAHMJOB3BRAP,B000PBQ7LK,5.0
38876,A2DA2NJZ2RIYAB,B009ZRFJFA,4.0
38877,AH1WO4RD371X,B0056GDG90,5.0
38878,A2GNK5EODC6625,B003RBQZKS,5.0
38879,A3I7GLBHAHNFY,B003EIOWTA,3.0
38880,A2P1QBUQO3S2G1,B001KYQBUI,5.0
38881,A1XSYYLTSL1LEC,B009L0YD6M,4.0
38882,A15DUGCNZZPBJ3,B00AEM0WMU,4.0
38883,A3CBKR4HL03YR3,B007OT1TT6,2.0
38884,AQIBFWWA8UWKF,B00BB8ZHJE,4.0
38885,A2XWDYG1EQZV8C,B0047PPO0U,5.0
38887,AG89YTABQXUAE,B000OBJG6Y,3.0
38888,A2TKCAO7MURH3,B000VNIZGM,5.0
38889,A35JRUKMF5NWN6,B000L596FE,5.0
38890,A1HYJQ45GL9FZC,B00164FXYW,4.0
38891,A2PM237WBW0XHB,B002CML1XE,5.0
38892,A37LTGNTYK7P8I,B000TNQVPG,4.0
38893,APT8KT26KZZHN,B007W608N4,5.0
38894,AK4BDCKD4ES0I,B00112DX00,1.0
38895,ANXT431V3MW4Z,B005OZGDO8,5.0
38896,A1S7280IC8N999,B0036FSWHE,5.0
38897,A1HYJQ45GL9FZC,B00164FVH6,4.0
38898,A2TNP01MYBUL0K,B004Y9JURC,5.0
38899,A9Y74ME1Y37BF,B00283O7LK,5.0
38900,ANXT431V3MW4Z,B005OZFV50,5.0
38901,A38C6SSZR8CY3L,B008AMKZUU,5.0
38902,A1XSYYLTSL1LEC,B0080GV0Z0,3.0
38903,AGMSNOWPPY9UF,B003U4LGV0,5.0
