"","asin","avg.rating","brand","categories","price","salesRank","title"
"6062","B003ZWEW1S",4.33,"Revlon","[['Beauty', 'Skin Care', 'Hands & Nails', 'Paraffin Baths']]",45.99,"{'Beauty': 8533}","Revlon RVSP3501B1 Moisturestay Quick Heat Paraffin Bath"
"6063","B003ZWX6TM",4.22,"Kleancolor","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",1.5,"{'Health & Personal Care': 34069}","Kleancolor Nail Lacquer Black 5"
"6064","B003ZWXCBE",4,"Kleancolor","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",2.99,"{'Beauty': 168204}","Kleancolor Nail Lacquer Holo Chrome 94"
"6065","B003ZX32ZO",4.5,"EcoTools","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Refillable Containers']]",10.75,"{'Beauty': 1899}","EcoTools BAMBOO 6-pc Makeup Brush Set 1206"
"6066","B003ZX4988",3.75,"Kleancolor","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",1.5,"{'Health & Personal Care': 47409}","Kleancolor Nail Lacquer White 4"
"6067","B003ZYKUYY",4.5,"Suave","[['Beauty', 'Bath & Body', 'Cleansers', 'Body Washes']]",16.74,"{'Beauty': 435}","Suave Body Wash Naturals, Ocean Breeze, 12Ounce (Pack of 6)"
"6068","B003ZYL2DW",4,"Pond&#39;s","[['Beauty', 'Skin Care', 'Face', 'Cleansers', 'Cloths & Towelettes']]",6.99,"{'Beauty': 7590}","POND'S Evening Soothe Wet Cleansing Towelettes, 30-Count (Pack of 2)"
"6069","B003ZYM8CQ",5,"Vaseline","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams']]",17.49,"{'Beauty': 10630}","Vaseline Rich Conditioning Petroleum Jelly, Cocoa Butter, 7.5Ounce (Pack of 4)"
"6070","B003ZZOUYY",3.5,"Alexxis","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Hair Extensions']]",61.21,"{'Health & Personal Care': 91523}","18&quot; Clip in human hair extensions, 10pcs, 100g, Color #2 (Dark Brown)"
"6071","B003ZZPLGA",2," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",NA,"{'Health & Personal Care': 123473}","MakeUpMiser"
"6072","B003ZZQ2JA",5,"BHCosmetics","[['Beauty', 'Makeup', 'Makeup Palettes']]",19.99,"{'Beauty': 85841}","BH Cosmetics 88 Color Cool Shimmer Palette"
"6073","B00400B7RQ",4.67,"Gucci","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette']]",52.11,"{'Beauty': 1629}","Guilty by Gucci  for Women, Eau de Toilette Spray, 2.5 Ounce"
"6074","B004016SXI",4.25,"Sexy Hair","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays']]",8.15,"{'Beauty': 3423}","Sexy Hair Short Sexy Hair Play Dirty Texturizing Hair Spray, 4.80-Ounce"
"6075","B00401PYJM",4.5,"John Masters","[['Beauty', 'Hair Care', 'Conditioners']]",13.45,"{'Beauty': 2806}","John Masters Organics - Sea Mist Sea Salt Spray with Lavender - 9 oz."
"6076","B00406FZUU",4,"Cuore","[['Beauty', 'Makeup', 'Eyes', 'Eyeliner']]",17.95,"{'Beauty': 17730}","K-Palette 1 Day Tattoo Eyeliner"
"6077","B00406ZI3E",5,"NEOCUTIS","[['Beauty', 'Skin Care', 'Eyes', 'Puffiness Treatments']]",100.89,"{'Beauty': 1151}","Neocutis Biorestorative Cream with Psp 50 Ml, 1.69-ounce"
"6078","B004076PYE",4.25,"NEOCUTIS","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions']]",68,"{'Beauty': 1023}","Neocutis Journee Biorestorative Day Cream with SPF 30, 1-Ounce Bottle"
"6079","B0040B821Y",3,"Avon","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum']]",19.42,"{'Beauty': 45846}","Avon Outspoken By Fergie - Eau de Parfum Spray"
"6080","B0040BK082",4.4," ","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Dryers']]",36.99,"{'Beauty': 28250}","USpicy&reg; Nail Dryer UV Light for Acrylic Gel &amp; Shellac Curing (MACARON USND-3603 White, 36W) with Anti-UV Gloves, Upgraded with Sliding Tray + SPA Equipment"
"6081","B0040H00PE",4.11,"Just For Me","[['Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions']]",0.89,"{'Beauty': 17638}","Just For Me Hair Milk Curl Smoother, 8-Ounce Bottle"
"6082","B0040HH41W",3.5,"laura mercier","[['Beauty', 'Makeup', 'Face', 'Foundation']]",65.62,"{'Health & Personal Care': 123060}","Laura Mercier Creme Smooth Foundation Warm Ivory"
"6083","B0040I2B3W",4.25,"Vanessa","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Wigs']]",17.99,"{'Beauty': 156862}","Vanessa Synthetic Hair Halfwig - La Jay-1"
"6084","B0040PDKPI",5,"Vaseline","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams']]",8.99,"{'Beauty': 8158}","Vaseline Petroleum Jelly Deep Moisture, 4.5Ounce (Pack of 3)"
"6085","B0040QC9YK",3,"L&#39;Oreal Paris","[['Beauty', 'Hair Care', 'Shampoos']]",12.26,"{'Beauty': 3461}","L'Oreal Kids Extra Gentle 2-in-1 Swim &amp; Sport Shampoo, 9.0 Fluid Ounce"
"6086","B0040QG46E",5,"Peter Thomas Roth","[['Beauty', 'Skin Care', 'Face', 'Exfoliators & Scrubs', 'Scrubs']]",27.89,"{'Beauty': 7829}","Peter Thomas Roth Instant Firmx 3.4 Fluid Ounce New"
"6087","B0040QZU64",4.8,"Versace","[['Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette']]",54.95,"{'Beauty': 1228}","Versace Signature By Gianni Versace Eau-de-toilette Spray for Men, 6.70-Fluid Ounce"
"6088","B0040U4BEC",4,"EltaMD","[['Beauty', 'Skin Care', 'Sun', 'Skin Protection', 'Sports']]",18.26,"{'Beauty': 6438}","EltaMD SPF 47 UV Pure Broad-Spectrum Sunscreen, 4 Fluid Ounce"
"6089","B0040YRFAK",4.25,"Queen Latifah","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",10.83,"{'Beauty': 56510}","Queen Of Hearts By Queen Latifah Ml Edp Spray, 3.4 Ounce"
"6090","B0040ZG3MK",4.8,"Acure","[['Beauty', 'Skin Care', 'Face', 'Oils & Serums']]",13.69,"{'Beauty': 13212}","ACURE Facial Cleansing Creme - 4 oz - Argan Oil + Mint"
"6091","B0040ZU4ZW",5,"Fekkai Advanced","[['Beauty', 'Hair Care', 'Shampoos']]",14.4,"{'Beauty': 8855}","Fekkai Advanced Essential Shea Shea Butter Shampoo 8 oz."
"6092","B00411B4CC",3.14,"De La Cruz","[['Beauty', 'Hair Care', 'Styling Products', 'Pomades & Waxes']]",7.41,"{'Beauty': 3008}","De La Cruz Sulfur Ointment Cream"
"6093","B00413BIMG",5,"Jerdon","[['Beauty', 'Tools & Accessories', 'Mirrors', 'Makeup Mirrors']]",57.77,"{'Beauty': 17109}","Jerdon HL65ND Hard-Wired 8-Inch Two-Sided Swivel Halo Lighted Wall Mount Mirror with 5x Magnification, 13-Inch Extension, Matte Nickel Finish"
"6094","B00418ZRKU",5,"Now Foods","[['Beauty', 'Skin Care', 'Eyes', 'Creams']]",12.5,"{'Beauty': 75893}","Now Foods: 2 in 1 Correcting Eye Cream, 1 oz"
"6095","B0041ERPPE",4.84,"Pond&#39;s","[['Beauty', 'Skin Care', 'Face', 'Cleansers', 'Cloths & Towelettes']]",8.89,"{'Beauty': 254}","Pond's Original Fresh Wet Cleansing Towelettes, 75 Count"
"6096","B0041FDD2C",4,"kate spade new york","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",50,"{'Beauty': 95131}","Twirl by Kate Spade New York Eau De Parfum, 1.7 Fluid Ounce"
"6097","B0041FXETY",2,"GUESS","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",22.18,"{'Beauty': 9632}","Guess Seductive by Guess 2.5 oz 75 ml EDT Spray"
"6098","B0041JIANA",4," ","[['Beauty', 'Hair Care', 'Hair Loss Products', 'Hair Regrowth Treatments']]",20,"{'Beauty': 2747}","Hairomega DHT Dht-blocking Hair Loss Supplement, 90-count Bottle, 45 Day Supply"
"6099","B0041K91FK",4," ","[['Beauty', 'Skin Care', 'Face', 'Cleansers', 'Cloths & Towelettes']]",29,"{'Beauty': 48402}","Ole Henriksen Truth To Go Cleansing Wipes, 30 Count"
"6100","B0041KLRYS",4.2,"Coastal Scents","[['Beauty', 'Makeup', 'Makeup Palettes']]",12.94,"{'Beauty': 12870}","Coastal Scents Winterberry Palette, 8.5-Ounce"
"6101","B0041OXTCW",2," ","[['Beauty', 'Hair Care', 'Conditioners']]",18.76,"{'Beauty': 22026}","WEN Lavender Cleansing Conditioner 6 Oz."
"6102","B0041P4XTE",3.4,"Maybelline","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",6.05,"{'Beauty': 8757}","Maybelline New York The Falsies Volum' Express Washable Mascara, Black Drama 285, 0.27 Fluid Ounce"
"6103","B0041P9E7A",5," ","[['Beauty', 'Hair Care', 'Shampoos']]",15.95,"{'Beauty': 20783}","WEN Sweet Almond Mint Cleansing Conditioner 6 Oz."
"6104","B0041P9J8Y",3.5,"WEN&reg; by Chaz Dean","[['Beauty', 'Hair Care', 'Conditioners']]",17.94,"{'Beauty': 35955}","WEN Fig Cleansing Conditioner 6 Oz."
"6105","B0041PFUV4",5,"WEN&reg; by Chaz Dean","[['Beauty', 'Hair Care', 'Conditioners']]",11.65,"{'Beauty': 11240}","WEN Tea Tree Cleansing Conditioner 6 Oz."
"6106","B0041PFZZK",3.57,"WEN&reg; by Chaz Dean","[['Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs']]",22.75,"{'Beauty': 21820}","WEN Cucumber Aloe Cleansing Conditioner 6oz"
"6107","B0041QVYS6",3,"Ardell","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives']]",10,"{'Beauty': 16107}","Ardell Accents Lashes Pair - 305 (Pack of 4)"
"6108","B0041QZOF0",5,"BaBylissPRO","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers']]",24.35,"{'Beauty': 1464}","BaByliss Pro BABNT053T Nano Titanium Travel Dryer"
"6109","B0041R15AC",4.44,"Ardell","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives']]",10.7,"{'Beauty': 762}","Ardell Fashion Lashes Pair - Wispies (Pack of 4)"
"6110","B0041R7C4A",5,"Global Keratin","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums']]",15.75,"{'Beauty': 3951}","Global Keratin Serum, 1.69 Fluid Ounce"
"6111","B0041SETV8",4,"Dolce &amp; Gabbana","[['Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette']]",39.34,"{'Beauty': 91288}","The One Gentleman by Dolce &amp; Gabbana Eau De Toilette Spray for Men, 1 Ounce"
"6112","B0041T9F5C",4.5,"Beyond the Zone","[['Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes']]",13.68,"{'Beauty': 19170}","Beyond The Zone On/Off Scalp Radical Bleach Kit"
"6113","B0041TXR1A",4.5,"Now Foods","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",7.75,"{'Beauty': 1352}","Now Foods Citronella Oil, 1 Ounce (Pack of 2)"
"6114","B0041W9S4W",4.75,"Layrite","[['Beauty', 'Hair Care', 'Styling Products', 'Pomades & Waxes']]",15.84,"{'Beauty': 269}","Layrite 4 oz Superhold Pomade"
"6115","B0041YMUMM",4.8,"Carmex","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams']]",4.96,"{'Beauty': 93488}","Carmex Skin Care Healing Cream Tube, 4.0 Ounce"
"6116","B00420M64W",4.36,"WEN&reg; by Chaz Dean","[['Beauty', 'Hair Care', 'Styling Tools', 'Combs']]",5.95,"{'Beauty': 1509}","WEN Cleansing Creme Shower Comb NEW By Chaz Dean"
"6117","B004220C6E",4.47,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.15,"{'Beauty': 3595}","OPI Natural Nail Base Coat, 0.5-Fluid Ounce"
"6118","B00423J2KU",3.33,"100 Percent Pure","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",17,"{'Beauty': 153726}","100% Pure Green Apple Nourishing Body Cream"
"6119","B004243WRS",3,"Schwarzkopf","[['Beauty', 'Hair Care', 'Hair Loss Products', 'Conditioners']]",18.3,"{'Beauty': 63688}","Schwarzkopf BC Bonacure Color Save Silver Shampoo for Grey &amp; Pre-Lightened Hair 250ml/8.5oz"
"6120","B00427WJVK",5,"Thierry Mugler","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",53.67,"{'Beauty': 64866}","Womanity by Thierry Mugler for Women, Eau de Parfum Refillable Spray, 2.7 Ounce"
"6121","B00428DLCK",4,"SkinCeuticals","[['Beauty', 'Skin Care', 'Face', 'Cleansers', 'Gels']]",27,"{'Beauty': 1128}","Skinceuticals LHA Cleansing Gel, 8.0 Fluid Ounce"
"6122","B00428EJXU",4.5,"Skin Beauty Solutions","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Acids & Peels', 'Salicylic Acid']]",24.97,"{'Beauty': 4200}","(1 oz/ 30 ml) SALICYLIC Acid 30% Skin Chemical Peel - Beta Hydroxy (BHA) For Acne, Oily Skin, Blackheads, Whiteheads, Clogged Pores &amp; More (from Skin Beauty Solutions)"
"6123","B00429BV3K",4.25,"Vidal Sassoon","[['Beauty', 'Hair Care', 'Styling Tools', 'Combs']]",9.74,"{'Beauty': 814}","Vidal Sassoon Ionic Styling Comb Assortment"
"6124","B00429O3EY",3.33,"Mehron","[['Beauty', 'Makeup', 'Makeup Sets']]",5.72,"{'Health & Personal Care': 24206}","Clown White 2 Oz Makeup Accessory"
"6125","B00429S19C",5,"Bvlgari","[['Beauty', 'Fragrance', ""Men's"", 'Eau de Toilette']]",36.1," ","Man by Bvlgari for Men, Eau de Toilette Spray, 3.4 Ounce"
"6126","B0042C0AG6",5,"Manic Panic","[['Beauty', 'Makeup', 'Lips', 'Lipstick']]",11.99,"{'Beauty': 13344}","Manic Panic Black Rose Burgundy Lipstick Gothic 80s New"
"6127","B0042GH78G",4.5,"Paul Mitchell","[['Beauty', 'Hair Care', 'Shampoos']]",16.44,"{'Health & Personal Care': 4770}","Paul Mitchell Awapuhi Wild Ginger Moisturizing Lather Shampoo 8.5 oz."
"6128","B0042KWIBI",2.25,"Paul Mitchell","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays']]",11.99,"{'Beauty': 3463}","Paul Mitchell by Paul Mitchell Awapuhi Wild Ginger Texturizing Sea Spray for Unisex, 5.1 Ounce"
"6129","B0042KWMHS",3.25,"Paul Mitchell","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Sprays']]",19.95,"{'Beauty': 5614}","Paul Mitchell by Paul Mitchell Awapuhi Wild Ginger Finishing Spray for Unisex, 9.1 Ounce"
"6130","B0042L07YM",4.8,"Macadamia","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",14.68,"{'Beauty': 4977}","Macadamia Healing Oil Spray, 4.2 Ounce"
"6131","B0042L09HC",3.2,"Paul Mitchell","[['Beauty', 'Hair Care', 'Conditioners']]",11,"{'Beauty': 1838}","Paul Mitchell Awapuhi Wild Ginger Keratin Cream Rinse, 8.5 Ounce"
"6132","B0042L0CUQ",5,"Paul Mitchell","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums']]",25.87,"{'Beauty': 6511}","Paul Mitchell Awapuhi Wild Ginger Styling Treatment Oil 3.4 oz"
"6133","B0042L1S8G",3.5,"Macadamia","[['Beauty', 'Hair Care', 'Styling Tools', 'Brushes']]",18.18,"{'Health & Personal Care': 185851}","Macadamia Natural Oil Oil Infused Brush Set"
"6134","B0042L1XJK",3.33,"Paul Mitchell","[['Beauty', 'Hair Care', 'Conditioners']]",23.99,"{'Beauty': 3093}","Paul Mitchell Awapuhi Wild Ginger Keratin Intensive Hair Treatment, 5.1 Ounce"
"6135","B0042P99WY",3.8,"100% Pure","[['Beauty', 'Skin Care', 'Face', 'Exfoliators & Scrubs', 'Scrubs']]",22,"{'Health & Personal Care': 28690}","100 Percent Pure Brightening Scrub and Mask 4 oz."
"6136","B0042PE8LQ",4.4,"100% Pure","[['Beauty', 'Skin Care', 'Face', 'Cleansers']]",17.96,"{'Health & Personal Care': 42117}","100 Percent Pure Brightening Cleanser 6 oz."
"6137","B0042PEBMM",3.83,"100 Percent Pure","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers']]",26.03,"{'Health & Personal Care': 30303}","100 Percent Pure Luminous Primer 1 oz."
"6138","B0042SHWXY",3.67,"Furlesse - Relax Fine Lines Between the Eyes","[['Beauty', 'Skin Care', 'Eyes']]",19.97,"{'Beauty': 7250}","Furlesse Elevens Anti-Aging Patches for Frown Line Wrinkles"
"6139","B0042SX6RA",3.57," ","[['Beauty', 'Skin Care', 'Eyes', 'Combinations']]",18.45,"{'Beauty': 25445}","Watts Beauty Extreme Under Eye Cream Max - Dark Circles, Puffiness &amp; Fine Lines"
"6140","B0042SXYUY",1.75,"Joan Rivers Beauty","[['Beauty', 'Skin Care']]",6.82,"{'Beauty': 82068}","Joan Rivers Beauty-The Right to Bare Legs Corrective Cover Up- Tan"
"6141","B0042UDBFK",4.67,"Kent","[['Beauty', 'Hair Care', 'Styling Tools', 'Brushes']]",8.6,"{'Beauty': 23080}","Kent SH1 Shampoo Brush (Assorted Colors)"
"6142","B0042WIHNY",3.11,"Zeno","[['Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs']]",3.19,"{'Beauty': 31237}","Zeno Line Rewind Wrinkle Reduction Kit"
"6143","B0042WJDOQ",3,"Zeno","[['Beauty', 'Skin Care', 'Eyes', 'Dark Circle Treatments']]",5.9,"{'Beauty': 47792}","Zeno Line Rewind Wrinkle Reduction Treatment Serum, 1-Ounce"
"6144","B0042X83UA",5,"Paul Mitchell","[['Beauty', 'Hair Care', 'Shampoos']]",36.95,"{'Health & Personal Care': 9405}","Paul Mitchell Awapuhi Wild Ginger Moisturizing Lather Shampoo 33.8 oz"
"6145","B0042XTB5G",5," ","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",3.99,"{'Health & Personal Care': 45256}","Glow in the Dark Neon Nail Polish (6 Pack)"
"6146","B0042ZB70Q",5,"CND Cosmetics","[['Beauty', 'Makeup', 'Nails', 'Top & Base Coats']]",15.35,"{'Beauty': 62719}","Cnd Cosmetics Shellac Gel Nail Polish Uv Base Coat .25 Oz"
"6147","B00433BVR6",4,"Perricone MD","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks']]",129,"{'Beauty': 17421}","Perricone MD Cold Plasma Sub-D, 2 fl. oz."
"6148","B00433P91A",4.5," ","[['Beauty', 'Makeup', 'Eyes', 'Eyeliner']]",14.9,"{'Beauty': 140787}","Prestige Total Intensity EyeLiner, Long Lasting Intense Color , Deepest Black, 0.04-Ounce (Pack of 3)"
"6149","B0043494XS",3,"Conair","[['Beauty', 'Bath & Body', 'Bath', 'Bubble Bath']]",40,"{'Health & Personal Care': 924}","Conair Waterfall Foot Spa with Lights, Bubbles, and Heat"
"6150","B004367X70",3.97,"Bonamart","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Hair Pins']]",1.24,"{'Beauty': 1326}","2 Pcs Hair Braid Ponytail Maker Styling Tool"
"6151","B0043BUW78",3.33," ","[['Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers']]",45.99,"{'Beauty': 101180}","Babyliss Pro Nano Titanium Compact Dryer"
"6152","B0043D4FPQ",4,"Wet Ones","[['Beauty', 'Skin Care', 'Face', 'Cleansers', 'Cloths & Towelettes']]",16.56,"{'Health & Personal Care': 3010}","Wet Ones Sensitive Skin Hand and Face Wipes Singles, 24-Count (Pack of 5)"
"6153","B0043IX95I",4.25,"Rimmel","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",1.01,"{'Beauty': 10315}","Rimmel Lash Accelerator Mascara Black, .23 Ounce"
"6154","B0043KX2AS",4.5,"Bigen","[['Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes']]",5.39,"{'Beauty': 52100}","Bigen Semi Permanent Hair Color, Jet Black, 3.0 Ounce"
"6155","B0043OSHUY",4.71,"COVERGIRL","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",6,"{'Beauty': 8314}","Covergirl Lashblast Fusion Water Resistant Mascara Black 890, 0.44-Ounce"
"6156","B0043OSIVM",4.62,"Head &amp; Shoulders","[['Beauty', 'Hair Care', 'Shampoos']]",13.49,"{'Beauty': 775}","Head &amp; Shoulders Clinical Strength Dandruff Shampoo 14.2 Fl Oz (Pack of 2) (packaging may vary)"
"6157","B0043OSKZG",4.58,"COVERGIRL","[['Beauty', 'Makeup', 'Face', 'Foundation']]",5.3,"{'Beauty': 50614}","Covergirl Natureluxe Silk Foundation Brazilnut 370, 1-Ounce"
"6158","B0043OWJG2",4.58,"Olay","[['Beauty', 'Skin Care', 'Face']]",14.49,"{'Beauty': 108}","Olay Pro-X Replacement Brush Heads 2 Count"
"6159","B0043OYFKU",4.28,"Olay","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Microdermabrasion']]",26.99,"{'Beauty': 6}","Olay Pro-X Advanced Cleansing System 0.68 Fl Oz, 1-Count"
"6160","B0043SIQNI",1.5,"Nubar","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.25,"{'Beauty': 177742}","Nubar Sparkles Collection Sky Sparkle G183"
"6161","B0043SM4CM",3,"Nubar","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.25,"{'Beauty': 116494}","Nubar Sparkles Collection - Star Sparkles (G180)"
"6162","B0043TR2JQ",3.67,"The Naked Bee","[['Beauty', 'Hair Care', 'Shampoos']]",9.52,"{'Beauty': 7938}","The Naked Bee Orange Blossom Honey Shampoo &amp; Conditioner 6.7 Oz"
"6163","B0043TRC28",3.8,"Mary Kay","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",7.65,"{'Beauty': 7799}","Mary Kay Ultimate Mascara, Black 0.28 OZ"
"6164","B0043TURKC",4.75," ","[['Beauty', 'Makeup', 'Lips', 'Lip Glosses']]",6.79,"{'Beauty': 59980}","Covergirl Natureluxe Gloss Balm Clove 280,  0.067-Ounce"
"6165","B0043TUSME",4.24,"COVERGIRL","[['Beauty', 'Makeup', 'Lips', 'Lipstick']]",3.74,"{'Beauty': 71675}","Covergirl Lip Perfection Lipstick Rich 295, 0.12-Ounce"
"6166","B0043TUVNU",3,"COVERGIRL","[['Beauty', 'Makeup', 'Lips', 'Lip Liners']]",3.99,"{'Beauty': 136587}","Covergirl Lip Perfection Lipliner Radiant 230, 0.04-Ounce"
"6167","B0043TWOUI",3.6," ","[['Beauty', 'Makeup', 'Lips', 'Lipstick']]",6.09,"{'Beauty': 140136}","Covergirl Queen Collection Lipcolor Classy Coral Q500, 0.12-Ounce"
"6168","B0043ZJQSA",3.67,"Pure &amp; Natural","[['Beauty', 'Bath & Body', 'Cleansers', 'Body Washes']]",26.49,"{'Beauty': 95500}","Cherry Blossom &amp; Almond Moisturizing Bodywash, Pure &amp; Natural, 16-Ounce (Pack of 2)"
"6169","B00440AMNM",5," ","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums']]",29.99,"{'Beauty': 66276}","Sedu Anti-Frizz Polishing Treatent with Argan Oil - 1 oz"
"6170","B00443XOTS",4.14,"Dynarex","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",4.49,"{'Health & Personal Care': 3907}","Dynarex Medical Surgical Face Masks 50pk"
"6171","B004442TA2",5,"Freetress","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Wigs']]",33.99,"{'Beauty': 291324}","FREETRESS EQUAL Lace Front Wig - NIKKI - Color#1B - Off Black"
"6172","B00445PBX8",5,"Nubar","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",7,"{'Beauty': 86444}","Nubar Prisms Collection Spark NPZ314"
"6173","B00447EWNG",5," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives']]",17.77,"{'Beauty': 64262}","Andrea Lash Accent Pair 318 (Pack of 4)"
"6174","B00449Q6I8",3.29,"Kinky Curly","[['Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions']]",18.58,"{'Beauty': 7126}","Kinky Curly Curl Custard Gel, 8 oz"
"6175","B00449W12S",3.55,"Cantu","[['Beauty', 'Hair Care', 'Conditioners']]",7.99,"{'Beauty': 7376}","Cantu Shea Butter Leave-In Conditioning Repair Cream, 16 Ounce"
"6176","B0044QDX2S",4.5,"Sally Hansen","[['Beauty', 'Makeup', 'Lips', 'Lip Liners']]",7.5,"{'Beauty': 27273}","Sally Hansen Clinical Lipcare Collection Full and Radiant Lip Definer, 0.1 Ounce"
"6177","B0044SH66U",4.67,"World Traveler","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Cosmetic Bags']]",6.49,"{'Beauty': 111415}","Zebra Makeup Cosmetic Bag"
"6178","B0044TIOVK",3.5,"Yes To","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Fluids']]",10.99,"{'Beauty': 30436}","Yes To Blueberries Daily Repairing Moisturizer, 1.7-Fluid Ounce"
"6179","B0044TIOYW",3.83," ","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Night Creams']]",NA,"{'Beauty': 96710}","Yes To Blueberries Deep Wrinkle Night Cream, 1.7-Fluid Ounce"
"6180","B0044TIP0K",3.89,"Yes To","[['Beauty', 'Skin Care', 'Eyes', 'Creams']]",15.76,"{'Beauty': 4924}","Yes To Blueberries Eye Firming Treatment, 0.5-Fluid Ounce"
"6181","B0044TNORO",3.33,"Yes To","[['Beauty', 'Skin Care', 'Face', 'Oils & Serums']]",12.15,"{'Beauty': 5966}","Yes To Blueberries Intensive Skin Repair Serum, 1-Fluid Ounce"
"6182","B0044UGH54",5,"TIGI","[['Beauty', 'Hair Care', 'Shampoos']]",22.87,"{'Beauty': 49834}","TIGI Bed Head Styleshots Epic Volume Shampoo, 25.36 Ounce"
